Namespace(dataset='syn5', hidden=20, n_layers=3, dropout=0.0, seed=42, num_epochs=500, device='cpu')
y_true counts: (array([0, 1]), array([511, 720]))
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 13.0
best loss: 13.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 15.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 30.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 30.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 16.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 16.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 16.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 28.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 29.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 26.0
Time for 500 epochs of one example: 2.8123min
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 10.0
Node idx: 1143, original pred: 1, cf pred: 0, graph loss: 11.0
best loss: 11.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 10.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 9.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 9.0
Node idx: 1143, original pred: 1, cf pred: 0, graph loss: 10.0
best loss: 10.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 13.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 10.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 1143, original pred: 1, cf pred: 0, graph loss: 8.0
best loss: 8.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 12.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 10.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 13.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 12.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 1143, original pred: 1, cf pred: 0, graph loss: 13.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 14.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 12.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 11.0
Node idx: 1143, original pred: 1, cf pred: 0, graph loss: 10.0
Node idx: 1143, original pred: 1, cf pred: 0, graph loss: 12.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 9.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 10.0
Node idx: 1143, original pred: 1, cf pred: 0, graph loss: 11.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 1143, original pred: 1, cf pred: 0, graph loss: 11.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 10.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 9.0
Node idx: 1143, original pred: 1, cf pred: 0, graph loss: 7.0
best loss: 7.0
Node idx: 1143, original pred: 1, cf pred: 0, graph loss: 10.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 13.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 11.0
Node idx: 1143, original pred: 1, cf pred: 0, graph loss: 8.0
Node idx: 1143, original pred: 1, cf pred: 0, graph loss: 11.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 10.0
Node idx: 1143, original pred: 1, cf pred: 1, graph loss: 12.0
